drugbank_id	drugbank_name	class_id	class_name
DB01215	Estazolam	N0000007542	Benzodiazepines
DB01215	Estazolam	D014151	Anti-Anxiety Agents
DB01215	Estazolam	CHEBI:35474	anxiolytic drug
DB01215	Estazolam	CHEBI:35623	anticonvulsant
DB01215	Estazolam	CHEBI:50268	GABA modulator
DB01215	Estazolam	D000927	Anticonvulsants
DB01215	Estazolam	D002491	Central Nervous System Agents
DB01215	Estazolam	D002492	Central Nervous System Depressants
DB01215	Estazolam	D018682	GABA Agents
DB01215	Estazolam	D018757	GABA Modulators
DB01215	Estazolam	D018377	Neurotransmitter Agents
DB01215	Estazolam	D011619	Psychotropic Drugs
DB01215	Estazolam	D014149	Tranquilizing Agents
DB01216	Finasteride	N0000175836	5-alpha Reductase Inhibitor
DB01216	Finasteride	D058891	5-alpha Reductase Inhibitors
DB01216	Finasteride	CHEBI:59844	antihyperplasia drug
DB01216	Finasteride	CHEBI:35497	androgen antagonist
DB01216	Finasteride	D004791	Enzyme Inhibitors
DB01216	Finasteride	D006727	Hormone Antagonists
DB01216	Finasteride	D065088	Steroid Synthesis Inhibitors
DB01216	Finasteride	D064804	Urological Agents
DB01217	Anastrozole	N0000175563	Aromatase Inhibitor
DB01217	Anastrozole	CHEBI:35610	antineoplastic agent
DB01217	Anastrozole	D000970	Antineoplastic Agents
DB01217	Anastrozole	D018931	Antineoplastic Agents, Hormonal
DB01217	Anastrozole	D047072	Aromatase Inhibitors
DB01217	Anastrozole	D004791	Enzyme Inhibitors
DB01217	Anastrozole	D004965	Estrogen Antagonists
DB01217	Anastrozole	D006727	Hormone Antagonists
DB01217	Anastrozole	D065088	Steroid Synthesis Inhibitors
DB01218	Halofantrine	N0000175482	Antimalarial
DB01218	Halofantrine	D000890	Anti-Infective Agents
DB01218	Halofantrine	D000962	Antimalarials
DB01218	Halofantrine	D000977	Antiparasitic Agents
DB01218	Halofantrine	D000981	Antiprotozoal Agents
DB01219	Dantrolene	N0000008953	Decreased Striated Muscle Contraction
DB01219	Dantrolene	N0000175735	Decreased Striated Muscle Tone
DB01219	Dantrolene	N0000175738	Skeletal Muscle Relaxant
DB01219	Dantrolene	CHEBI:51371	muscle relaxant
DB01219	Dantrolene	D002491	Central Nervous System Agents
DB01219	Dantrolene	D009125	Muscle Relaxants, Central
DB01219	Dantrolene	D009465	Neuromuscular Agents
DB01220	Rifaximin	N0000175500	Rifamycin Antibacterial
DB01220	Rifaximin	N0000007911	Rifamycins
DB01220	Rifaximin	D000890	Anti-Infective Agents
DB01220	Rifaximin	CHEBI:71031	orphan drug
DB01220	Rifaximin	CHEBI:55324	gastrointestinal drug
DB01220	Rifaximin	D004791	Enzyme Inhibitors
DB01220	Rifaximin	D005765	Gastrointestinal Agents
DB01220	Rifaximin	D019384	Nucleic Acid Synthesis Inhibitors
DB01221	Ketamine	N0000175975	General Anesthesia
DB01221	Ketamine	N0000175681	General Anesthetic
DB01221	Ketamine	D000700	Analgesics
DB01221	Ketamine	D000777	Anesthetics
DB01221	Ketamine	D000778	Anesthetics, Dissociative
DB01221	Ketamine	D018686	Anesthetics, Intravenous
DB01221	Ketamine	CHEBI:38877	intravenous anaesthetic
DB01221	Ketamine	CHEBI:35480	analgesic
DB01221	Ketamine	D002491	Central Nervous System Agents
DB01221	Ketamine	D002492	Central Nervous System Depressants
DB01221	Ketamine	D018691	Excitatory Amino Acid Antagonists
DB01221	Ketamine	D018377	Neurotransmitter Agents
DB01221	Ketamine	D018689	Sensory System Agents
DB01222	Budesonide	N0000175576	Corticosteroid
DB01222	Budesonide	N0000175450	Corticosteroid Hormone Receptor Agonists
DB01222	Budesonide	D018927	Anti-Asthmatic Agents
DB01222	Budesonide	D000893	Anti-Inflammatory Agents
DB01222	Budesonide	CHEBI:35523	bronchodilator agent
DB01222	Budesonide	CHEBI:35472	anti-inflammatory drug
DB01222	Budesonide	D001993	Bronchodilator Agents
DB01222	Budesonide	D005938	Glucocorticoids
DB01222	Budesonide	D006728	Hormones
DB01222	Budesonide	D019141	Respiratory System Agents
DB01224	Quetiapine	N0000175430	Atypical Antipsychotic
DB01224	Quetiapine	CHEBI:48279	serotonergic antagonist
DB01224	Quetiapine	CHEBI:48561	dopaminergic antagonist
DB01224	Quetiapine	CHEBI:37956	histamine antagonist
DB01224	Quetiapine	CHEBI:37887	adrenergic antagonist
DB01224	Quetiapine	CHEBI:65191	second generation antipsychotic
DB01224	Quetiapine	D014150	Antipsychotic Agents
DB01224	Quetiapine	D002491	Central Nervous System Agents
DB01224	Quetiapine	D002492	Central Nervous System Depressants
DB01224	Quetiapine	D011619	Psychotropic Drugs
DB01224	Quetiapine	D014149	Tranquilizing Agents
DB01225	Enoxaparin	N0000007961	Heparin, Low-Molecular-Weight
DB01225	Enoxaparin	N0000175586	Low Molecular Weight Heparin
DB01225	Enoxaparin	D000925	Anticoagulants
DB01225	Enoxaparin	D002317	Cardiovascular Agents
DB01225	Enoxaparin	D005343	Fibrinolytic Agents
DB01225	Enoxaparin	D006401	Hematologic Agents
DB01226	Mivacurium	D009465	Neuromuscular Agents
DB01226	Mivacurium	D009466	Neuromuscular Blocking Agents
DB01226	Mivacurium	D003473	Neuromuscular Nondepolarizing Agents
DB01228	Encainide	D000889	Anti-Arrhythmia Agents
DB01228	Encainide	CHEBI:38070	anti-arrhythmia drug
DB01228	Encainide	D002317	Cardiovascular Agents
DB01228	Encainide	D049990	Membrane Transport Modulators
DB01228	Encainide	D026941	Sodium Channel Blockers
DB01228	Encainide	D061567	Voltage-Gated Sodium Channel Blockers
DB01229	Paclitaxel	N0000175085	Microtubule Inhibition
DB01229	Paclitaxel	N0000175592	Microtubule Inhibitor
DB01229	Paclitaxel	CHEBI:35610	antineoplastic agent
DB01229	Paclitaxel	D050256	Antimitotic Agents
DB01229	Paclitaxel	D000970	Antineoplastic Agents
DB01229	Paclitaxel	D000972	Antineoplastic Agents, Phytogenic
DB01229	Paclitaxel	D050257	Tubulin Modulators
DB01231	Diphenidol	N0000009034	Emesis Suppression
DB01231	Diphenidol	CHEBI:50919	antiemetic
DB01231	Diphenidol	D000932	Antiemetics
DB01231	Diphenidol	D002491	Central Nervous System Agents
DB01231	Diphenidol	D005765	Gastrointestinal Agents
DB01232	Saquinavir	N0000175889	Protease Inhibitor
DB01232	Saquinavir	D019380	Anti-HIV Agents
DB01232	Saquinavir	D000890	Anti-Infective Agents
DB01232	Saquinavir	CHEBI:36044	antiviral drug
DB01232	Saquinavir	D000998	Antiviral Agents
DB01232	Saquinavir	D065692	Cytochrome P-450 CYP3A Inhibitors
DB01232	Saquinavir	D065607	Cytochrome P-450 Enzyme Inhibitors
DB01232	Saquinavir	D004791	Enzyme Inhibitors
DB01232	Saquinavir	D017320	HIV Protease Inhibitors
DB01232	Saquinavir	D011480	Protease Inhibitors
DB01232	Saquinavir	N0000190114	Cytochrome P450 3A Inhibitors
DB01233	Metoclopramide	N0000175799	Dopamine D2 Antagonists
DB01233	Metoclopramide	N0000175800	Dopamine-2 Receptor Antagonist
DB01233	Metoclopramide	CHEBI:50919	antiemetic
DB01233	Metoclopramide	CHEBI:48561	dopaminergic antagonist
DB01233	Metoclopramide	CHEBI:55324	gastrointestinal drug
DB01233	Metoclopramide	D000932	Antiemetics
DB01233	Metoclopramide	D002491	Central Nervous System Agents
DB01233	Metoclopramide	D015259	Dopamine Agents
DB01233	Metoclopramide	D018492	Dopamine Antagonists
DB01233	Metoclopramide	D065127	Dopamine D2 Receptor Antagonists
DB01233	Metoclopramide	D005765	Gastrointestinal Agents
DB01233	Metoclopramide	D018377	Neurotransmitter Agents
DB01234	Dexamethasone	D000893	Anti-Inflammatory Agents
DB01234	Dexamethasone	N0000175576	Corticosteroid
DB01234	Dexamethasone	N0000175450	Corticosteroid Hormone Receptor Agonists
DB01234	Dexamethasone	D000893	Anti-Inflammatory Agents
DB01234	Dexamethasone	CHEBI:50919	antiemetic
DB01234	Dexamethasone	CHEBI:37962	adrenergic agent
DB01234	Dexamethasone	CHEBI:35610	antineoplastic agent
DB01234	Dexamethasone	CHEBI:35705	immunosuppressive agent
DB01234	Dexamethasone	CHEBI:35472	anti-inflammatory drug
DB01234	Dexamethasone	D000932	Antiemetics
DB01234	Dexamethasone	D000970	Antineoplastic Agents
DB01234	Dexamethasone	D018931	Antineoplastic Agents, Hormonal
DB01234	Dexamethasone	D002491	Central Nervous System Agents
DB01234	Dexamethasone	D005765	Gastrointestinal Agents
DB01234	Dexamethasone	D005938	Glucocorticoids
DB01234	Dexamethasone	D006728	Hormones
DB01236	Sevoflurane	N0000175975	General Anesthesia
DB01236	Sevoflurane	N0000175681	General Anesthetic
DB01236	Sevoflurane	D000777	Anesthetics
DB01236	Sevoflurane	D018685	Anesthetics, Inhalation
DB01236	Sevoflurane	CHEBI:38870	inhalation anaesthetic
DB01236	Sevoflurane	CHEBI:50427	platelet aggregation inhibitor
DB01236	Sevoflurane	CHEBI:35488	central nervous system depressant
DB01236	Sevoflurane	D002491	Central Nervous System Agents
DB01236	Sevoflurane	D002492	Central Nervous System Depressants
DB01236	Sevoflurane	D006401	Hematologic Agents
DB01236	Sevoflurane	D010975	Platelet Aggregation Inhibitors
DB01237	Bromodiphenhydramine	CHEBI:48876	muscarinic antagonist
DB01237	Bromodiphenhydramine	CHEBI:37955	H1-receptor antagonist
DB01238	Aripiprazole	N0000175430	Atypical Antipsychotic
DB01238	Aripiprazole	CHEBI:65191	second generation antipsychotic
DB01238	Aripiprazole	CHEBI:37955	H1-receptor antagonist
DB01238	Aripiprazole	CHEBI:35941	serotonergic agonist
DB01238	Aripiprazole	D014150	Antipsychotic Agents
DB01238	Aripiprazole	D002491	Central Nervous System Agents
DB01238	Aripiprazole	D002492	Central Nervous System Depressants
DB01238	Aripiprazole	D011619	Psychotropic Drugs
DB01238	Aripiprazole	D014149	Tranquilizing Agents
DB01239	Chlorprothixene	CHEBI:35481	non-narcotic analgesic
DB01239	Chlorprothixene	CHEBI:50919	antiemetic
DB01239	Chlorprothixene	CHEBI:35717	sedative
DB01239	Chlorprothixene	CHEBI:48873	cholinergic antagonist
DB01239	Chlorprothixene	CHEBI:48561	dopaminergic antagonist
DB01239	Chlorprothixene	CHEBI:65190	first generation antipsychotic
DB01239	Chlorprothixene	D014150	Antipsychotic Agents
DB01239	Chlorprothixene	D002491	Central Nervous System Agents
DB01239	Chlorprothixene	D002492	Central Nervous System Depressants
DB01239	Chlorprothixene	D015259	Dopamine Agents
DB01239	Chlorprothixene	D018492	Dopamine Antagonists
DB01239	Chlorprothixene	D018377	Neurotransmitter Agents
DB01239	Chlorprothixene	D011619	Psychotropic Drugs
DB01239	Chlorprothixene	D014149	Tranquilizing Agents
DB01240	Epoprostenol	N0000175416	Prostacycline Vasodilator
DB01240	Epoprostenol	N0000011280	Prostaglandins I
DB01240	Epoprostenol	N0000009909	Vasodilation
DB01240	Epoprostenol	D000959	Antihypertensive Agents
DB01240	Epoprostenol	D002317	Cardiovascular Agents
DB01240	Epoprostenol	D006401	Hematologic Agents
DB01240	Epoprostenol	D010975	Platelet Aggregation Inhibitors
DB01241	Gemfibrozil	N0000175596	Peroxisome Proliferator Receptor alpha Agonist
DB01241	Gemfibrozil	N0000175375	Peroxisome Proliferator-activated Receptor alpha Agonists
DB01241	Gemfibrozil	N0000170118	PPAR alpha
DB01241	Gemfibrozil	CHEBI:35679	antilipemic drug
DB01241	Gemfibrozil	D000963	Antimetabolites
DB01241	Gemfibrozil	D065687	Cytochrome P-450 CYP2C8 Inhibitors
DB01241	Gemfibrozil	D065607	Cytochrome P-450 Enzyme Inhibitors
DB01241	Gemfibrozil	D004791	Enzyme Inhibitors
DB01241	Gemfibrozil	D000960	Hypolipidemic Agents
DB01242	Clomipramine	N0000175752	Tricyclic Antidepressant
DB01242	Clomipramine	CHEBI:50949	serotonin uptake inhibitor
DB01242	Clomipramine	CHEBI:35469	antidepressant
DB01242	Clomipramine	CHEBI:48279	serotonergic antagonist
DB01242	Clomipramine	CHEBI:48278	serotonergic drug
DB01242	Clomipramine	D000928	Antidepressive Agents
DB01242	Clomipramine	D000929	Antidepressive Agents, Tricyclic
DB01242	Clomipramine	D002491	Central Nervous System Agents
DB01242	Clomipramine	D049990	Membrane Transport Modulators
DB01242	Clomipramine	D018377	Neurotransmitter Agents
DB01242	Clomipramine	D014179	Neurotransmitter Uptake Inhibitors
DB01242	Clomipramine	D011619	Psychotropic Drugs
DB01242	Clomipramine	D018490	Serotonin Agents
DB01242	Clomipramine	D017367	Serotonin Uptake Inhibitors
DB01243	Chloroxine	D000900	Anti-Bacterial Agents
DB01243	Chloroxine	D000890	Anti-Infective Agents
DB01243	Chloroxine	D000935	Antifungal Agents
DB01244	Bepridil	D000889	Anti-Arrhythmia Agents
DB01244	Bepridil	CHEBI:35620	vasodilator agent
DB01244	Bepridil	CHEBI:38070	anti-arrhythmia drug
DB01244	Bepridil	CHEBI:35674	antihypertensive agent
DB01244	Bepridil	D000959	Antihypertensive Agents
DB01244	Bepridil	D002121	Calcium Channel Blockers
DB01244	Bepridil	D002317	Cardiovascular Agents
DB01244	Bepridil	D049990	Membrane Transport Modulators
DB01244	Bepridil	D014665	Vasodilator Agents
DB01245	Decamethonium	CHEBI:47958	nicotinic acetylcholine receptor agonist
DB01245	Decamethonium	CHEBI:51371	muscle relaxant
DB01245	Decamethonium	D009465	Neuromuscular Agents
DB01245	Decamethonium	D009466	Neuromuscular Blocking Agents
DB01245	Decamethonium	D009467	Neuromuscular Depolarizing Agents
DB01246	Alimemazine	D000982	Antipruritics
DB01246	Alimemazine	D003879	Dermatologic Agents
DB01246	Alimemazine	D018494	Histamine Agents
DB01246	Alimemazine	D006633	Histamine Antagonists
DB01246	Alimemazine	D006634	Histamine H1 Antagonists
DB01246	Alimemazine	D018377	Neurotransmitter Agents
DB01247	Isocarboxazid	N0000175744	Monoamine Oxidase Inhibitor
DB01247	Isocarboxazid	D000928	Antidepressive Agents
DB01247	Isocarboxazid	D002491	Central Nervous System Agents
DB01247	Isocarboxazid	D004791	Enzyme Inhibitors
DB01247	Isocarboxazid	D008996	Monoamine Oxidase Inhibitors
DB01247	Isocarboxazid	D011619	Psychotropic Drugs
DB01248	Docetaxel	N0000175085	Microtubule Inhibition
DB01248	Docetaxel	N0000175592	Microtubule Inhibitor
DB01248	Docetaxel	CHEBI:35610	antineoplastic agent
DB01248	Docetaxel	CHEBI:47868	photosensitizing agent
DB01248	Docetaxel	CHEBI:38068	antimalarial
DB01248	Docetaxel	D050256	Antimitotic Agents
DB01248	Docetaxel	D000970	Antineoplastic Agents
DB01248	Docetaxel	D050257	Tubulin Modulators
DB01249	Iodixanol	N0000180185	Radiographic Contrast Agent
DB01249	Iodixanol	N0000010258	X-Ray Contrast Activity
DB01249	Iodixanol	CHEBI:37338	radioopaque medium
DB01249	Iodixanol	D003287	Contrast Media
DB01251	Gliquidone	D007004	Hypoglycemic Agents
DB01252	Mitiglinide	D007004	Hypoglycemic Agents
DB01253	Ergonovine	CHEBI:36063	oxytocic
DB01253	Ergonovine	CHEBI:33295	diagnostic agent
DB01253	Ergonovine	D010120	Oxytocics
DB01253	Ergonovine	D012102	Reproductive Control Agents
DB01254	Dasatinib	CHEBI:35610	antineoplastic agent
DB01254	Dasatinib	D000970	Antineoplastic Agents
DB01254	Dasatinib	D004791	Enzyme Inhibitors
DB01254	Dasatinib	D047428	Protein Kinase Inhibitors
DB01255	Lisdexamfetamine	N0000175739	Central Nervous System Stimulant
DB01255	Lisdexamfetamine	N0000175729	Central Nervous System Stimulation
DB01255	Lisdexamfetamine	D002491	Central Nervous System Agents
DB01255	Lisdexamfetamine	D000697	Central Nervous System Stimulants
DB01255	Lisdexamfetamine	D015259	Dopamine Agents
DB01255	Lisdexamfetamine	D018765	Dopamine Uptake Inhibitors
DB01255	Lisdexamfetamine	D049990	Membrane Transport Modulators
DB01255	Lisdexamfetamine	D018377	Neurotransmitter Agents
DB01255	Lisdexamfetamine	D014179	Neurotransmitter Uptake Inhibitors
DB01256	Retapamulin	N0000175433	pleuromutilin
DB01256	Retapamulin	N0000175434	Pleuromutilin Antibacterial
DB01259	Lapatinib	N0000175605	Kinase Inhibitor
DB01259	Lapatinib	D000970	Antineoplastic Agents
DB01259	Lapatinib	D004791	Enzyme Inhibitors
DB01259	Lapatinib	D047428	Protein Kinase Inhibitors
DB01260	Desonide	N0000175576	Corticosteroid
DB01260	Desonide	N0000175450	Corticosteroid Hormone Receptor Agonists
DB01260	Desonide	D000893	Anti-Inflammatory Agents
DB01260	Desonide	CHEBI:35472	anti-inflammatory drug
DB01261	Sitagliptin	N0000175913	Dipeptidyl Peptidase 4 Inhibitor
DB01261	Sitagliptin	N0000175912	Dipeptidyl Peptidase 4 Inhibitors
DB01261	Sitagliptin	CHEBI:35526	hypoglycemic agent
DB01261	Sitagliptin	D054873	Dipeptidyl-Peptidase IV Inhibitors
DB01261	Sitagliptin	D004791	Enzyme Inhibitors
DB01261	Sitagliptin	D006728	Hormones
DB01261	Sitagliptin	D007004	Hypoglycemic Agents
DB01261	Sitagliptin	D054795	Incretins
DB01261	Sitagliptin	D011480	Protease Inhibitors
DB01262	Decitabine	N0000000233	Nucleic Acid Synthesis Inhibitors
DB01262	Decitabine	N0000175595	Nucleoside Metabolic Inhibitor
DB01262	Decitabine	D000963	Antimetabolites
DB01262	Decitabine	D000964	Antimetabolites, Antineoplastic
DB01262	Decitabine	D000970	Antineoplastic Agents
DB01262	Decitabine	D004791	Enzyme Inhibitors
DB01262	Decitabine	D009676	Noxae
DB01262	Decitabine	D013723	Teratogens
DB01263	Posaconazole	N0000175487	Azole Antifungal
DB01263	Posaconazole	N0000008217	Azoles
DB01263	Posaconazole	D058888	14-alpha Demethylase Inhibitors
DB01263	Posaconazole	D000890	Anti-Infective Agents
DB01263	Posaconazole	CHEBI:36335	trypanocidal drug
DB01263	Posaconazole	D000935	Antifungal Agents
DB01263	Posaconazole	D000977	Antiparasitic Agents
DB01263	Posaconazole	D000981	Antiprotozoal Agents
DB01263	Posaconazole	D065607	Cytochrome P-450 Enzyme Inhibitors
DB01263	Posaconazole	D004791	Enzyme Inhibitors
DB01263	Posaconazole	D006727	Hormone Antagonists
DB01263	Posaconazole	D065088	Steroid Synthesis Inhibitors
DB01263	Posaconazole	D014344	Trypanocidal Agents
DB01264	Darunavir	N0000175889	Protease Inhibitor
DB01264	Darunavir	N0000190114	Cytochrome P450 3A Inhibitors
DB01264	Darunavir	D019380	Anti-HIV Agents
DB01264	Darunavir	D000890	Anti-Infective Agents
DB01264	Darunavir	CHEBI:36044	antiviral drug
DB01264	Darunavir	D000998	Antiviral Agents
DB01264	Darunavir	D004791	Enzyme Inhibitors
DB01264	Darunavir	D017320	HIV Protease Inhibitors
DB01264	Darunavir	D011480	Protease Inhibitors
DB01265	Telbivudine	N0000175656	Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor
DB01265	Telbivudine	N0000175459	Nucleoside Analog
DB01265	Telbivudine	N0000009947	Nucleoside Reverse Transcriptase Inhibitors
DB01265	Telbivudine	D000890	Anti-Infective Agents
DB01265	Telbivudine	CHEBI:36044	antiviral drug
DB01265	Telbivudine	D000998	Antiviral Agents
DB01265	Telbivudine	D004791	Enzyme Inhibitors
DB01265	Telbivudine	D019384	Nucleic Acid Synthesis Inhibitors
DB01267	Paliperidone	CHEBI:37890	alpha-adrenergic antagonist
DB01267	Paliperidone	CHEBI:48561	dopaminergic antagonist
DB01267	Paliperidone	CHEBI:37955	H1-receptor antagonist
DB01267	Paliperidone	CHEBI:63726	neuroprotective agent
DB01267	Paliperidone	CHEBI:35471	psychotropic drug
DB01267	Paliperidone	CHEBI:65191	second generation antipsychotic
DB01267	Paliperidone	CHEBI:48279	serotonergic antagonist
DB01267	Paliperidone	D014150	Antipsychotic Agents
DB01267	Paliperidone	D002491	Central Nervous System Agents
DB01267	Paliperidone	D002492	Central Nervous System Depressants
DB01267	Paliperidone	D015259	Dopamine Agents
DB01267	Paliperidone	D018492	Dopamine Antagonists
DB01267	Paliperidone	D065127	Dopamine D2 Receptor Antagonists
DB01267	Paliperidone	D018377	Neurotransmitter Agents
DB01267	Paliperidone	D011619	Psychotropic Drugs
DB01267	Paliperidone	D058830	Serotonin 5-HT2 Receptor Antagonists
DB01267	Paliperidone	D018490	Serotonin Agents
DB01267	Paliperidone	D012702	Serotonin Antagonists
DB01267	Paliperidone	D014149	Tranquilizing Agents
DB01267	Paliperidone	N0000175430	Atypical Antipsychotic
DB01267	Paliperidone	CHEBI:48561	dopaminergic antagonist
DB01267	Paliperidone	CHEBI:48279	serotonergic antagonist
DB01267	Paliperidone	CHEBI:37890	alpha-adrenergic antagonist
DB01267	Paliperidone	CHEBI:37955	H1-receptor antagonist
DB01267	Paliperidone	CHEBI:35471	psychotropic drug
DB01267	Paliperidone	CHEBI:65191	second generation antipsychotic
DB01267	Paliperidone	CHEBI:63726	neuroprotective agent
DB01268	Sunitinib	N0000175605	Kinase Inhibitor
DB01268	Sunitinib	N0000175076	Protein Kinase Inhibitors
DB01268	Sunitinib	D020533	Angiogenesis Inhibitors
DB01268	Sunitinib	CHEBI:48422	angiogenesis inhibitor
DB01268	Sunitinib	CHEBI:35610	antineoplastic agent
DB01268	Sunitinib	CHEBI:50846	immunomodulator
DB01268	Sunitinib	CHEBI:63726	neuroprotective agent
DB01268	Sunitinib	D000970	Antineoplastic Agents
DB01268	Sunitinib	D006131	Growth Inhibitors
DB01268	Sunitinib	D006133	Growth Substances
DB01273	Varenicline	N0000175705	Partial Cholinergic Nicotinic Agonist
DB01273	Varenicline	N0000175702	Partial Cholinergic Nicotinic Agonists
DB01273	Varenicline	CHEBI:47958	nicotinic acetylcholine receptor agonist
DB01273	Varenicline	CHEBI:35941	serotonergic agonist
DB01273	Varenicline	D018678	Cholinergic Agents
DB01273	Varenicline	D018679	Cholinergic Agonists
DB01273	Varenicline	D018377	Neurotransmitter Agents
DB01273	Varenicline	D018722	Nicotinic Agonists
DB01274	Arformoterol	N0000009922	Adrenergic beta2-Agonists
DB01274	Arformoterol	N0000175779	beta2-Adrenergic Agonist
DB01274	Arformoterol	CHEBI:35523	bronchodilator agent
DB01274	Arformoterol	CHEBI:49167	anti-asthmatic drug
DB01274	Arformoterol	CHEBI:35522	beta-adrenergic agonist
DB01275	Hydralazine	N0000175379	Arteriolar Vasodilation
DB01275	Hydralazine	N0000175564	Arteriolar Vasodilator
DB01275	Hydralazine	CHEBI:35674	antihypertensive agent
DB01275	Hydralazine	CHEBI:35620	vasodilator agent
DB01275	Hydralazine	D000959	Antihypertensive Agents
DB01275	Hydralazine	D002317	Cardiovascular Agents
DB01275	Hydralazine	D014665	Vasodilator Agents
DB01280	Nelarabine	N0000000233	Nucleic Acid Synthesis Inhibitors
DB01280	Nelarabine	N0000175595	Nucleoside Metabolic Inhibitor
DB01280	Nelarabine	CHEBI:35610	antineoplastic agent
DB01280	Nelarabine	CHEBI:50266	prodrug
DB01282	Carbetocin	CHEBI:36063	oxytocic
DB01282	Carbetocin	D003692	Delayed-Action Preparations
DB01282	Carbetocin	D010120	Oxytocics
DB01282	Carbetocin	D012102	Reproductive Control Agents
DB01283	Lumiracoxib	D000700	Analgesics
DB01283	Lumiracoxib	D018712	Analgesics, Non-Narcotic
DB01283	Lumiracoxib	D000893	Anti-Inflammatory Agents
DB01283	Lumiracoxib	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01283	Lumiracoxib	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01283	Lumiracoxib	D018501	Antirheumatic Agents
DB01283	Lumiracoxib	D052246	Cyclooxygenase 2 Inhibitors
DB01283	Lumiracoxib	D016861	Cyclooxygenase Inhibitors
DB01283	Lumiracoxib	D004791	Enzyme Inhibitors
DB01283	Lumiracoxib	D018689	Sensory System Agents
DB01288	Fenoterol	D018663	Adrenergic Agents
DB01288	Fenoterol	D000322	Adrenergic Agonists
DB01288	Fenoterol	D058666	Adrenergic beta-2 Receptor Agonists
DB01288	Fenoterol	D000318	Adrenergic beta-Agonists
DB01288	Fenoterol	D018927	Anti-Asthmatic Agents
DB01288	Fenoterol	CHEBI:35523	bronchodilator agent
DB01288	Fenoterol	CHEBI:35524	sympathomimetic agent
DB01288	Fenoterol	CHEBI:35522	beta-adrenergic agonist
DB01288	Fenoterol	CHEBI:66993	tocolytic agent
DB01288	Fenoterol	D001993	Bronchodilator Agents
DB01288	Fenoterol	D018377	Neurotransmitter Agents
DB01288	Fenoterol	D012102	Reproductive Control Agents
DB01288	Fenoterol	D019141	Respiratory System Agents
DB01288	Fenoterol	D013566	Sympathomimetics
DB01288	Fenoterol	D015149	Tocolytic Agents
DB01291	Pirbuterol	N0000009922	Adrenergic beta2-Agonists
DB01291	Pirbuterol	N0000175779	beta2-Adrenergic Agonist
DB01291	Pirbuterol	D018663	Adrenergic Agents
DB01291	Pirbuterol	D000322	Adrenergic Agonists
DB01291	Pirbuterol	D058666	Adrenergic beta-2 Receptor Agonists
DB01291	Pirbuterol	D000318	Adrenergic beta-Agonists
DB01291	Pirbuterol	D018927	Anti-Asthmatic Agents
DB01291	Pirbuterol	D001993	Bronchodilator Agents
DB01291	Pirbuterol	D002316	Cardiotonic Agents
DB01291	Pirbuterol	D002317	Cardiovascular Agents
DB01291	Pirbuterol	D018377	Neurotransmitter Agents
DB01291	Pirbuterol	D020011	Protective Agents
DB01291	Pirbuterol	D019141	Respiratory System Agents
DB01294	Bismuth Subsalicylate	N0000007888	Bismuth
DB01294	Bismuth Subsalicylate	D000930	Antidiarrheals
DB01294	Bismuth Subsalicylate	D005765	Gastrointestinal Agents
DB01295	Bevantolol	D018663	Adrenergic Agents
DB01295	Bevantolol	D018674	Adrenergic Antagonists
DB01295	Bevantolol	D058671	Adrenergic beta-1 Receptor Antagonists
DB01295	Bevantolol	D000319	Adrenergic beta-Antagonists
DB01295	Bevantolol	CHEBI:35530	beta-adrenergic antagonist
DB01295	Bevantolol	CHEBI:35674	antihypertensive agent
DB01295	Bevantolol	CHEBI:38070	anti-arrhythmia drug
DB01295	Bevantolol	D018377	Neurotransmitter Agents
DB01297	Practolol	D018663	Adrenergic Agents
DB01297	Practolol	D018674	Adrenergic Antagonists
DB01297	Practolol	D058671	Adrenergic beta-1 Receptor Antagonists
DB01297	Practolol	D000319	Adrenergic beta-Antagonists
DB01297	Practolol	D000889	Anti-Arrhythmia Agents
DB01297	Practolol	CHEBI:35530	beta-adrenergic antagonist
DB01297	Practolol	CHEBI:38070	anti-arrhythmia drug
DB01297	Practolol	D002317	Cardiovascular Agents
DB01297	Practolol	D018377	Neurotransmitter Agents
DB01299	Sulfadoxine	N0000175880	Sulfonamide
DB01299	Sulfadoxine	N0000008048	Sulfonamides
DB01299	Sulfadoxine	D000890	Anti-Infective Agents
DB01299	Sulfadoxine	D000892	Anti-Infective Agents, Urinary
DB01299	Sulfadoxine	CHEBI:36047	antibacterial drug
DB01299	Sulfadoxine	CHEBI:38068	antimalarial
DB01299	Sulfadoxine	D000962	Antimalarials
DB01299	Sulfadoxine	D000977	Antiparasitic Agents
DB01299	Sulfadoxine	D000981	Antiprotozoal Agents
DB01301	Rolitetracycline	D000900	Anti-Bacterial Agents
DB01301	Rolitetracycline	D000890	Anti-Infective Agents
DB01301	Rolitetracycline	CHEBI:36047	antibacterial drug
DB01301	Rolitetracycline	CHEBI:35820	antiprotozoal drug
DB01301	Rolitetracycline	CHEBI:50266	prodrug
DB01320	Fosphenytoin	N0000175753	Anti-epileptic Agent
DB01320	Fosphenytoin	N0000008486	Decreased Central Nervous System Disorganized Electrical Activity
DB01320	Fosphenytoin	D000927	Anticonvulsants
DB01320	Fosphenytoin	D002491	Central Nervous System Agents
