GeneID	drugbank_id	drugbank_name	TARGET_NAME	TARGET_FAMILY	ACTION_TYPE	SOURCE	REFERENCE
6331	DB00776	Oxcarbazepine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1068
6331	DB00908	Quinidine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201486
6331	DB00961	Mepivacaine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1087
6331	DB01035	Procainamide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL640
6331	DB01056	Tocainide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL222944
6331	DB01086	Benzocaine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/12173241
6331	DB01173	Orphenadrine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
6331	DB01182	Propafenone	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL631
6331	DB01195	Flecainide	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL652
6331	DB01320	Fosphenytoin	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL919
6331	DB01438	Phenazopyridine	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1242
6331	DB06201	Rufinamide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201754
6331	DB08987	Etidocaine	Sodium channel protein type 5 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200597
3767	DB00222	Glimepiride	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1481
3767	DB00350	Minoxidil	Sulfonylurea receptor 2, Kir6.2	Ion channel	OPENER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/18258787
3767	DB00672	Chlorpropamide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB00731	Nateglinide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL783
3767	DB00839	Tolazamide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL817
3767	DB00912	Repaglinide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1272
3767	DB01016	Glyburide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB01067	Glipizide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB01119	Diazoxide	Sulfonylurea receptor 1, Kir6.2	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL181
3767	DB01120	Gliclazide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB01124	Tolbutamide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB01251	Gliquidone	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3767	DB01252	Mitiglinide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/11716850
3767	DB01289	Glisoxepide	Sulfonylurea receptor 1, Kir6.2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/2445740
3745	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
3745	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
2905	DB00659	Acamprosate	Glutamate [NMDA] receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201293
2905	DB00915	Amantadine	Glutamate [NMDA] receptor	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL660
2905	DB01221	Ketamine	Glutamate [NMDA] receptor	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL742
2066	DB08916	Afatinib	Receptor tyrosine-protein kinase erbB-4	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1173655
6263	DB01219	Dantrolene	Ryanodine receptor 3	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL928
6335	DB00252	Phenytoin	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL16
6335	DB00281	Lidocaine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79
6335	DB00296	Ropivacaine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1077896
6335	DB00379	Mexiletine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
6335	DB00555	Lamotrigine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL741
6335	DB00564	Carbamazepine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL108
6335	DB00754	Ethotoin	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095
6335	DB00961	Mepivacaine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1087
6335	DB01035	Procainamide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL640
6335	DB01056	Tocainide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL222944
6335	DB01086	Benzocaine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/12173241
6335	DB01173	Orphenadrine	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
6335	DB01438	Phenazopyridine	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1242
6335	DB06201	Rufinamide	Sodium channel alpha subunit	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201754
6335	DB06218	Lacosamide	Sodium channel protein type 9 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL58323
2900	DB00273	Topiramate	Glutamate receptor ionotropic kainate	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL220492
3744	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
3744	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
2559	DB00306	Talbutal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200802
2559	DB00546	Adinazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	KEGG DRUG	http://www.kegg.jp/entry/D02770
2559	DB00753	Isoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1256
2559	DB00801	Halazepam	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL970
2559	DB00897	Triazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2559	DB01028	Methoxyflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1341
2559	DB01154	Thiamylal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL440
2559	DB01159	Halothane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL931
2559	DB01189	Desflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
2559	DB01205	Flumazenil	GABA-A receptor alpha-6/beta-3/gamma-2	Ion channel	ALLOSTERIC ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL407
2559	DB01236	Sevoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200694
2559	DB06716	Fospropofol	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf
2901	DB00273	Topiramate	Glutamate receptor ionotropic kainate	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL220492
4698	DB00331	Metformin	Mitochondrial complex I (NADH dehydrogenase)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1431
7357	DB00419	Miglustat	Ceramide glucosyltransferase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1029
4704	DB00331	Metformin	Mitochondrial complex I (NADH dehydrogenase)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1431
7296	DB01169	Arsenic trioxide	Thioredoxin reductase 1, cytoplasmic	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200978
4914709	DB08874	Fidaxomicin	DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL445546
4914216	DB08874	Fidaxomicin	DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL445546
4914217	DB08874	Fidaxomicin	DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL445546
4913146	DB08874	Fidaxomicin	DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL445546
347688	DB00361	Vinorelbine	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/19010832
347688	DB00541	Vincristine	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/19010832
347688	DB00570	Vinblastine	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/19010832
347688	DB01229	Paclitaxel	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/11309480
347688	DB01248	Docetaxel	Tubulin beta	Structural	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL92
347688	DB04845	Ixabepilone	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/19010832
347688	DB06772	Cabazitaxel	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/23337758
347688	DB08871	Eribulin	Tubulin beta	Structural	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/19010832
9356	DB01032	Probenecid	Solute carrier family 22 member 6	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL897
3508424	DB00520	Caspofungin	1,3-beta-glucan synthase catalytic subunit FksP	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL499808
881247	DB01061	Azlocillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1537
23196990	DB00485	Dicloxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL893
23196990	DB00607	Nafcillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1443
23196990	DB00713	Oxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL819
23196990	DB01147	Cloxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL891
23196990	DB01603	Meticillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1164
3920705	DB00485	Dicloxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL893
3920705	DB00607	Nafcillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1443
3920705	DB00713	Oxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL819
3920705	DB01147	Cloxacillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL891
3920705	DB01603	Meticillin	Penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1164
3242532	DB01051	Novobiocin	DNA gyrase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237095
3242531	DB01051	Novobiocin	DNA gyrase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237095
2703406	DB00632	Docosanol	Envelope glycoprotein	Membrane other	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200453
27012	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
27012	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
9900	DB01202	Levetiracetam	Synaptic vesicle glycoprotein 2A	Transporter	MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1286
79054	DB00825	Menthol	Transient receptor potential cation channel subfamily M member 8	Ion channel	OPENER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/15306801
338567	DB00228	Enflurane	Potassium channel subfamily K member 18	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1257
338567	DB00753	Isoflurane	Potassium channel subfamily K member 18	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1256
338567	DB01159	Halothane	Potassium channel subfamily K member 18	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL931
338567	DB01189	Desflurane	Potassium channel subfamily K member 18	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
338567	DB01236	Sevoflurane	Potassium channel subfamily K member 18	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200694
126328	DB00331	Metformin	Mitochondrial complex I (NADH dehydrogenase)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1431
91942	DB00331	Metformin	Mitochondrial complex I (NADH dehydrogenase)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1431
2565	DB00306	Talbutal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200802
2565	DB00546	Adinazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	KEGG DRUG	http://www.kegg.jp/entry/D02770
2565	DB00753	Isoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1256
2565	DB00801	Halazepam	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL970
2565	DB00897	Triazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2565	DB01028	Methoxyflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1341
2565	DB01154	Thiamylal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL440
2565	DB01159	Halothane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL931
2565	DB01189	Desflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
2565	DB01236	Sevoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200694
2565	DB06716	Fospropofol	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf
27133	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
27133	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
7442	DB00316	Acetaminophen	Transient receptor potential cation channel subfamily V member 1	Ion channel	OPENER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL112
170850	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
170850	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
9376	DB01032	Probenecid	Solute carrier family 22 member 8	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL897
116443	DB00659	Acamprosate	Glutamate [NMDA] receptor	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201293
116443	DB00915	Amantadine	Glutamate [NMDA] receptor	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL660
116443	DB01043	Memantine	Glutamate receptor ionotropic, NMDA 3A	Ion channel	NEGATIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL807
116443	DB01221	Ketamine	Glutamate [NMDA] receptor	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL742
93107	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
93107	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
169522	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
169522	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
338442	DB00627	Niacin	Hydroxycarboxylic acid receptor 2	GPCR	AGONIST	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/17705685
2100	DB00286	Conjugated Estrogens	Estrogen receptor beta	Nuclear hormone receptor	AGONIST	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21396_prempro_lbl.pdf
2100	DB00481	Raloxifene	Estrogen receptor beta	Nuclear hormone receptor	MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL81
2100	DB00655	Estrone	Estrogen receptor beta	Nuclear hormone receptor	AGONIST	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/083220s041lbl.pdf
2100	DB04574	Estropipate	Estrogen receptor beta	Nuclear hormone receptor	AGONIST	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/083220s041lbl.pdf
2100	DB00947	Fulvestrant	Estrogen receptor beta	Nuclear hormone receptor	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1358
6262	DB01275	Hydralazine	Ryanodine receptor 2	Ion channel	BLOCKER	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/23319593
3066	DB02546	Vorinostat	Histone deacetylase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL98
9312	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
9312	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
116447	DB01030	Topotecan	DNA topoisomerase I, mitochondrial	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1607
3787	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
3787	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
131096	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
131096	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
3747	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
3747	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
9971	DB01586	Ursodeoxycholic acid	Bile acid receptor	Nuclear hormone receptor	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1551
9971	DB06777	Chenodeoxycholic acid	Bile acid receptor	Nuclear hormone receptor	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL240597
3743	DB00536	Guanidine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200728
3743	DB06637	Dalfampridine	Voltage-gated potassium channel	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL284348
116085	DB01138	Sulfinpyrazone	Solute carrier family 22 member 12	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL832
51185	DB00480	Lenalidomide	Protein cereblon	Cytosolic other	MODULATOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/26131937
51185	DB01041	Thalidomide	Protein cereblon	Cytosolic other	MODULATOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/26131937
51185	DB08910	Pomalidomide	Protein cereblon	Cytosolic other	MODULATOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/26131937
6326	DB00252	Phenytoin	Sodium channel protein type 2 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL16
6326	DB00281	Lidocaine	Sodium channel protein type 2 subunit alpha	Ion channel	BLOCKER	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79
