class_id	class_name	class_source	class_type	url
N0000009948	Non-Nucleoside Reverse Transcriptase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000009948
N0000009963	Thrombin Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000009963
N0000010217	Photoabsorption	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000010217
N0000010258	X-Ray Contrast Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000010258
N0000010259	Ultrasound Contrast Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000010259
N0000010262	Neurokinin 1 Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000010262
N0000010288	Osmotic Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000010288
N0000011310	Aldosterone Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000011310
N0000020000	Receptor Tyrosine Kinase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020000
N0000020015	NMDA Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020015
N0000020019	Glucosylceramide Synthase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020019
N0000020024	Sclerosing Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020024
N0000020026	Phosphodiesterase 5 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020026
N0000020060	DNA Polymerase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020060
N0000020074	Phosphate Chelating Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020074
N0000020081	Increased Calcium-sensing Receptor Sensitivity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000020081
N0000175075	Proteasome Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175075
N0000175076	Protein Kinase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175076
N0000175080	Aromatase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175080
N0000175084	Gonadotropin Releasing Hormone Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175084
N0000175086	Phosphodiesterase 3 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175086
N0000175087	Urease Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175087
N0000175089	Calcium Chelating Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175089
N0000175361	Catecholamine Synthesis Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175361
N0000175365	Bile-acid Binding Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175365
N0000175370	Cholinergic Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175370
N0000175374	Peroxisome Proliferator-activated Receptor Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175374
N0000175375	Peroxisome Proliferator-activated Receptor alpha Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175375
N0000175436	Neuraminidase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175436
N0000175445	Chemokine Co-receptor 5 Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175445
N0000175448	Potassium Channel Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175448
N0000175450	Corticosteroid Hormone Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175450
N0000175456	Chloride Channel Activators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175456
N0000175472	Metal Chelating Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175472
N0000175513	Dipeptidase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175513
N0000175516	RNA Synthetase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175516
N0000175533	Dyes	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175533
N0000175542	M2 Protein Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175542
N0000175547	Reduction Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175547
N0000175549	Cystine Disulfide Reduction	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175549
N0000175624	mTOR Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175624
N0000175635	Factor Xa Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175635
N0000175654	Gonadotropin Releasing Hormone Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175654
N0000175684	Full Opioid Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175684
N0000175685	Partial Opioid Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175685
N0000175686	Competitive Opioid Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175686
N0000175702	Partial Cholinergic Nicotinic Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175702
N0000175755	DOPA Decarboxylase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175755
N0000175761	Monoamine Oxidase-B Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175761
N0000175763	Serotonin 1b Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175763
N0000175764	Serotonin 1d Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175764
N0000175788	Adenosine Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175788
N0000175799	Dopamine D2 Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175799
N0000175808	Hydroxyphenylpyruvate Dioxygenase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175808
N0000175817	Serotonin 3 Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175817
N0000175833	Acidifying Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175833
N0000175850	Melanin Synthesis Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175850
N0000175862	Magnetic Resonance Contrast Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175862
N0000175912	Dipeptidyl Peptidase 4 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175912
N0000175917	Thyroid Hormone Synthesis Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175917
N0000175921	Adrenal Steroid Synthesis Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175921
N0000175955	5-Lipoxygenase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175955
N0000175962	Lead Chelating Activity	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175962
N0000175964	Vitamin K Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175964
N0000175967	Thrombopoietin Receptor Interactions	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175967
N0000175968	Thrombopoietin Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000175968
N0000180999	Angiotensin 2 Type 1 Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000180999
N0000181815	Sphingosine 1-Phosphate Receptor Modulators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000181815
N0000181819	Uncompetitive NMDA Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000181819
N0000182137	Cytochrome P450 2D6 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182137
N0000182138	Cytochrome P450 1A2 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182138
N0000182139	Cytochrome P450 2B6 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182139
N0000182140	Cytochrome P450 2C19 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182140
N0000182141	Cytochrome P450 3A4 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182141
N0000182143	P2Y12 Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182143
N0000182147	Sigma-1 Receptor Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182147
N0000182638	HCV NS3/4A Protease Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182638
N0000182728	Potassium Channel Openers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182728
N0000182960	Phosphodiesterase 4 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000182960
N0000184143	Carbamoyl Phosphate Synthetase 1 Activators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000184143
N0000184145	Chloride Channel Activation Potentiators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000184145
N0000184148	Smoothened Receptor Antagonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000184148
N0000185007	Adrenergic beta3-Agonists	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185007
N0000185499	Guanylate Cyclase Activators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185499
N0000185503	P-Glycoprotein Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185503
N0000185504	Cytochrome P450 2C9 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185504
N0000185506	Cytochrome P450 3A4 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185506
N0000185507	Cytochrome P450 2C9 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185507
N0000185607	Cytochrome P450 2C19 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000185607
N0000186778	Microsomal Triglyceride Transfer Protein Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000186778
N0000187058	Sodium-Glucose Transporter 2 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000187058
N0000187061	Organic Cation Transporter 2 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000187061
N0000187062	Cytochrome P450 2C8 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000187062
N0000187063	Cytochrome P450 2C8 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000187063
N0000187064	Cytochrome P450 2B6 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000187064
N0000190107	Organic Anion Transporting Polypeptide 1B1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190107
N0000190108	Organic Anion Transporting Polypeptide 1B3 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190108
N0000190109	Organic Anion Transporting Polypeptide 2B1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190109
N0000190110	Organic Anion Transporter 1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190110
N0000190111	Organic Anion Transporter 3 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190111
N0000190113	Breast Cancer Resistance Protein Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190113
N0000190114	Cytochrome P450 3A Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190114
N0000190115	Cytochrome P450 3A5 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190115
N0000190118	Cytochrome P450 3A Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190118
N0000190482	Phenylalanine Hydroxylase Activators	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190482
N0000190855	Vesicular Monoamine Transporter 2 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000190855
N0000191258	RNA Replicase Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191258
N0000191264	P-Glycoprotein Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191264
N0000191265	Organic Cation Transporter 1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191265
N0000191266	Cytochrome P450 1A2 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191266
N0000191267	Cytochrome P450 2D6 Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191267
N0000191269	UDP Glucuronosyltransferases Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191269
N0000191272	UGT1A1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191272
N0000191273	UGT2B7 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191273
N0000191274	UGT2B15 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191274
N0000191275	UGT1A3 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191275
N0000191276	UGT1A4 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191276
N0000191277	UGT1A6 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191277
N0000191278	UGT1A9 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191278
N0000191423	Multidrug and Toxin Extrusion Transporter 1 Inhibitors	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191423
N0000191624	Cytochrome P450 1A Inducers	FDA	Mechanism of Action	http://purl.bioontology.org/ontology/NDFRT/N0000191624
D000020	Abortifacient Agents, Nonsteroidal	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000020
D000021	Abortifacient Agents, Steroidal	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000021
D000068760	Serotonin and Noradrenaline Reuptake Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000068760
D000068776	Sleep Aids, Pharmaceutical	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000068776
D000276	Adjuvants, Immunologic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000276
D000277	Adjuvants, Pharmaceutic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000277
D000316	Adrenergic alpha-Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000316
D000317	Adrenergic alpha-Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000317
D000318	Adrenergic beta-Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000318
D000319	Adrenergic beta-Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000319
D000322	Adrenergic Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000322
D000427	Alcohol Deterrents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000427
D000451	Mineralocorticoid Receptor Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000451
D000477	Alkylating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000477
D000563	Amebicides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000563
D000697	Central Nervous System Stimulants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000697
D000700	Analgesics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000700
D000701	Analgesics, Opioid	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000701
D000726	Androgen Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000726
D000728	Androgens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000728
D000759	Adjuvants, Anesthesia	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000759
D000777	Anesthetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000777
D000778	Anesthetics, Dissociative	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000778
D000779	Anesthetics, Local	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000779
D000806	Angiotensin-Converting Enzyme Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000806
D000837	Anion Exchange Resins	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000837
D000863	Antacids	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000863
D000871	Anthelmintics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000871
D000889	Anti-Arrhythmia Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000889
D000890	Anti-Infective Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000890
D000891	Anti-Infective Agents, Local	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000891
D000892	Anti-Infective Agents, Urinary	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000892
D000893	Anti-Inflammatory Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000893
D000894	Anti-Inflammatory Agents, Non-Steroidal	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000894
D000897	Anti-Ulcer Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000897
D000900	Anti-Bacterial Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000900
D000903	Antibiotics, Antineoplastic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000903
D000904	Antibiotics, Antitubercular	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000904
D000923	Anticestodal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000923
D000924	Anticholesteremic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000924
D000925	Anticoagulants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000925
D000927	Anticonvulsants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000927
D000928	Antidepressive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000928
D000929	Antidepressive Agents, Tricyclic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000929
D000930	Antidiarrheals	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000930
D000931	Antidotes	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000931
D000932	Antiemetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000932
D000933	Antifibrinolytic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000933
D000935	Antifungal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000935
D000959	Antihypertensive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000959
D000960	Hypolipidemic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000960
D000962	Antimalarials	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000962
D000963	Antimetabolites	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000963
D000964	Antimetabolites, Antineoplastic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000964
D000969	Antinematodal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000969
D000970	Antineoplastic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000970
D000972	Antineoplastic Agents, Phytogenic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000972
D000975	Antioxidants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000975
D000977	Antiparasitic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000977
D000978	Antiparkinson Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000978
D000980	Antiplatyhelmintic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000980
D000981	Antiprotozoal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000981
D000982	Antipruritics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000982
D000986	Antisickling Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000986
D000991	Antithrombins	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000991
D000994	Antitrichomonal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000994
D000995	Antitubercular Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000995
D000996	Antitussive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000996
D000998	Antiviral Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D000998
D001067	Appetite Depressants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D001067
D001993	Bronchodilator Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D001993
D002120	Calcium Channel Agonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002120
D002121	Calcium Channel Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002121
D002257	Carbonic Anhydrase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002257
D002273	Carcinogens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002273
D002316	Cardiotonic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002316
D002317	Cardiovascular Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002317
D002400	Cathartics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002400
D002491	Central Nervous System Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002491
D002492	Central Nervous System Depressants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002492
D002614	Chelating Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002614
D002619	Chemical Warfare Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002619
D002756	Cholagogues and Choleretics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002756
D002800	Cholinesterase Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002800
D002801	Cholinesterase Reactivators	MeSH	Pharmacological Action	http://identifiers.org/mesh/D002801
D003029	Coagulants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003029
D003049	Coccidiostats	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003049
D003270	Contraceptive Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003270
D003271	Contraceptive Agents, Female	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003271
D003272	Contraceptive Agents, Male	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003272
D003276	Contraceptives, Oral	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003276
D003277	Contraceptives, Oral, Combined	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003277
D003280	Contraceptives, Oral, Synthetic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003280
D003281	Contraceptives, Postcoital	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003281
D003283	Contraceptives, Postcoital, Synthetic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003283
D003287	Contrast Media	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003287
D003358	Cosmetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003358
D003432	Cross-Linking Reagents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003432
D003451	Cryoprotective Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003451
D003473	Neuromuscular Nondepolarizing Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003473
D003692	Delayed-Action Preparations	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003692
D003879	Dermatologic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003879
D003902	Detergents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D003902
D004202	Disinfectants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004202
D004232	Diuretics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004232
D004234	Diuretics, Osmotic	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004234
D004396	Coloring Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004396
D004639	Emetics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004639
D004791	Enzyme Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004791
D004965	Estrogen Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004965
D004967	Estrogens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004967
D004968	Estrogens, Non-Steroidal	MeSH	Pharmacological Action	http://identifiers.org/mesh/D004968
D005100	Expectorants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005100
D005300	Fertility Agents, Female	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005300
D005343	Fibrinolytic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005343
D005369	Filaricides	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005369
D005421	Flavoring Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005421
D005456	Fluorescent Dyes	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005456
D005493	Folic Acid Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005493
D005503	Food Additives	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005503
D005730	Ganglionic Blockers	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005730
D005731	Ganglionic Stimulants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005731
D005765	Gastrointestinal Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005765
D005938	Glucocorticoids	MeSH	Pharmacological Action	http://identifiers.org/mesh/D005938
D006074	Gout Suppressants	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006074
D006131	Growth Inhibitors	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006131
D006133	Growth Substances	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006133
D006213	Hallucinogens	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006213
D006397	Hematinics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006397
D006401	Hematologic Agents	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006401
D006490	Hemostatics	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006490
D006633	Histamine Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006633
D006634	Histamine H1 Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006634
D006635	Histamine H2 Antagonists	MeSH	Pharmacological Action	http://identifiers.org/mesh/D006635
